action,category,variety,color,vendor,tier,box_type,length,price,stock,image_type,image_source,instances_sharing_image,merge_group_size,image_path,pdp_link,slug
✅ OK,Rose,Rosita Vendela,Pink,Ecoroses,T2,QB,,1.45,1,CDN_REAL_PHOTO,db_cdn,1,1,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637061.png,https://floropolis.com/shop/rosita-vendela-pink,rosita-vendela-pink
✅ OK,Rose,Shimmer,Peach Pink,Ecoroses,T1,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,2,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636652.png,https://floropolis.com/shop/shimmer-peach-pink-40-cm,shimmer-peach-pink-40-cm
✅ OK,Rose,Shimmer,Peach Pink,Ecoroses,T1,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,2,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636673.png,https://floropolis.com/shop/shimmer-peach-pink-50-cm,shimmer-peach-pink-50-cm
✅ OK,Rose,Shimmer,Peach Pink,Ecoroses,T1,QB,60 cm,1.55,5,CDN_REAL_PHOTO,db_cdn,3,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636674.png,https://floropolis.com/shop/shimmer-peach-pink-60-cm,shimmer-peach-pink-60-cm
✅ OK,Rose,Shimmer,Peach Pink,Ecoroses,T1,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,2,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636675.png,https://floropolis.com/shop/shimmer-peach-pink-70-cm,shimmer-peach-pink-70-cm
✅ OK,Rose,Shimmer,Peach Pink,Ecoroses,T1,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,2,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636676.png,https://floropolis.com/shop/shimmer-peach-pink-80-cm,shimmer-peach-pink-80-cm
✅ OK,Rose,Shocking Blue,Blue,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/shocking-blue-pearl-blue-mauve-undertones.png,https://floropolis.com/shop/shocking-blue-blue-40-cm,shocking-blue-blue-40-cm
✅ OK,Rose,Shocking Blue,Blue,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/shocking-blue-pearl-blue-mauve-undertones.png,https://floropolis.com/shop/shocking-blue-blue-50-cm,shocking-blue-blue-50-cm
✅ OK,Rose,Shocking Blue,Blue,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/shocking-blue-pearl-blue-mauve-undertones.png,https://floropolis.com/shop/shocking-blue-blue-60-cm,shocking-blue-blue-60-cm
✅ OK,Rose,Shocking Blue,Blue,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/shocking-blue-pearl-blue-mauve-undertones.png,https://floropolis.com/shop/shocking-blue-blue-70-cm,shocking-blue-blue-70-cm
✅ OK,Rose,Shocking Blue,Blue,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/shocking-blue-pearl-blue-mauve-undertones.png,https://floropolis.com/shop/shocking-blue-blue-80-cm,shocking-blue-blue-80-cm
✅ OK,Rose,Silantoi,Bicolor,Ecoroses,T2,QB,,1.47,5,REAL_PHOTO,db_local,1,6,/images/shop/roses/silantoi-bicolor.png,https://floropolis.com/shop/silantoi-bicolor,silantoi-bicolor
✅ OK,Rose,Silantoi,Bicolor,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637074.png,https://floropolis.com/shop/silantoi-bicolor-40-cm,silantoi-bicolor-40-cm
✅ OK,Rose,Silantoi,Bicolor,Ecoroses,T3,QB,50 cm,1.51,5,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637075.png,https://floropolis.com/shop/silantoi-bicolor-50-cm,silantoi-bicolor-50-cm
✅ OK,Rose,Silantoi,Bicolor,Ecoroses,T3,QB,60 cm,1.66,5,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637076.png,https://floropolis.com/shop/silantoi-bicolor-60-cm,silantoi-bicolor-60-cm
✅ OK,Rose,Silantoi,Bicolor,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637077.png,https://floropolis.com/shop/silantoi-bicolor-70-cm,silantoi-bicolor-70-cm
✅ OK,Rose,Silantoi,Bicolor,Ecoroses,T3,QB,80 cm,1.81,5,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637078.png,https://floropolis.com/shop/silantoi-bicolor-80-cm,silantoi-bicolor-80-cm
✅ OK,Rose,Summerlight,Bicolor,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637080.png,https://floropolis.com/shop/summerlight-bicolor-40-cm,summerlight-bicolor-40-cm
✅ OK,Rose,Summerlight,Bicolor,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637081.png,https://floropolis.com/shop/summerlight-bicolor-50-cm,summerlight-bicolor-50-cm
✅ OK,Rose,Summerlight,Bicolor,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637082.png,https://floropolis.com/shop/summerlight-bicolor-60-cm,summerlight-bicolor-60-cm
✅ OK,Rose,Summerlight,Bicolor,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637083.png,https://floropolis.com/shop/summerlight-bicolor-70-cm,summerlight-bicolor-70-cm
✅ OK,Rose,Summerlight,Bicolor,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637084.png,https://floropolis.com/shop/summerlight-bicolor-80-cm,summerlight-bicolor-80-cm
✅ OK,Rose,Sunmaster,Yellow,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637085.png,https://floropolis.com/shop/sunmaster-yellow-40-cm,sunmaster-yellow-40-cm
✅ OK,Rose,Sunmaster,Yellow,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637086.png,https://floropolis.com/shop/sunmaster-yellow-50-cm,sunmaster-yellow-50-cm
✅ OK,Rose,Sunmaster,Yellow,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637087.png,https://floropolis.com/shop/sunmaster-yellow-60-cm,sunmaster-yellow-60-cm
✅ OK,Rose,Sunmaster,Yellow,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637088.png,https://floropolis.com/shop/sunmaster-yellow-70-cm,sunmaster-yellow-70-cm
✅ OK,Rose,Sunmaster,Yellow,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637089.png,https://floropolis.com/shop/sunmaster-yellow-80-cm,sunmaster-yellow-80-cm
✅ OK,Rose,Sunny Days,Yellow,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637090.png,https://floropolis.com/shop/sunny-days-yellow-40-cm,sunny-days-yellow-40-cm
✅ OK,Rose,Sunny Days,Yellow,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637091.png,https://floropolis.com/shop/sunny-days-yellow-50-cm,sunny-days-yellow-50-cm
✅ OK,Rose,Sunny Days,Yellow,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637092.png,https://floropolis.com/shop/sunny-days-yellow-60-cm,sunny-days-yellow-60-cm
✅ OK,Rose,Sunny Days,Yellow,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637093.png,https://floropolis.com/shop/sunny-days-yellow-70-cm,sunny-days-yellow-70-cm
✅ OK,Rose,Sunny Days,Yellow,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637094.png,https://floropolis.com/shop/sunny-days-yellow-80-cm,sunny-days-yellow-80-cm
✅ OK,Rose,Sweet Cake,Pink,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637095.png,https://floropolis.com/shop/sweet-cake-pink-40-cm,sweet-cake-pink-40-cm
✅ OK,Rose,Sweet Cake,Pink,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637096.png,https://floropolis.com/shop/sweet-cake-pink-50-cm,sweet-cake-pink-50-cm
✅ OK,Rose,Sweet Cake,Pink,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637097.png,https://floropolis.com/shop/sweet-cake-pink-60-cm,sweet-cake-pink-60-cm
✅ OK,Rose,Sweet Cake,Pink,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637098.png,https://floropolis.com/shop/sweet-cake-pink-70-cm,sweet-cake-pink-70-cm
✅ OK,Rose,Sweet Cake,Pink,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637099.png,https://floropolis.com/shop/sweet-cake-pink-80-cm,sweet-cake-pink-80-cm
✅ OK,Rose,Sweet Escimo,Light Pink,Ecoroses,T3,QB,40 cm,1.22,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/escimo-pure-white.png,https://floropolis.com/shop/sweet-escimo-light-pink-40-cm,sweet-escimo-light-pink-40-cm
✅ OK,Rose,Sweet Escimo,Light Pink,Ecoroses,T3,QB,50 cm,1.31,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/escimo-pure-white.png,https://floropolis.com/shop/sweet-escimo-light-pink-50-cm,sweet-escimo-light-pink-50-cm
✅ OK,Rose,Sweet Escimo,Light Pink,Ecoroses,T3,QB,60 cm,1.39,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/escimo-pure-white.png,https://floropolis.com/shop/sweet-escimo-light-pink-60-cm,sweet-escimo-light-pink-60-cm
✅ OK,Rose,Sweet Escimo,Light Pink,Ecoroses,T3,QB,70 cm,1.45,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/escimo-pure-white.png,https://floropolis.com/shop/sweet-escimo-light-pink-70-cm,sweet-escimo-light-pink-70-cm
✅ OK,Rose,Sweet Escimo,Light Pink,Ecoroses,T3,QB,80 cm,1.48,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/escimo-pure-white.png,https://floropolis.com/shop/sweet-escimo-light-pink-80-cm,sweet-escimo-light-pink-80-cm
✅ OK,Rose,Sweet Escimo,Pink,Ecoroses,T2,QB,,1.14,8,REAL_PHOTO,db_local,1,1,/images/shop/roses/sweet-escimo-pink.png,https://floropolis.com/shop/sweet-escimo-pink,sweet-escimo-pink
✅ OK,Rose,Sweet Memory,Pink,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637105.png,https://floropolis.com/shop/sweet-memory-pink-40-cm,sweet-memory-pink-40-cm
✅ OK,Rose,Sweet Memory,Pink,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637106.png,https://floropolis.com/shop/sweet-memory-pink-50-cm,sweet-memory-pink-50-cm
✅ OK,Rose,Sweet Memory,Pink,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637107.png,https://floropolis.com/shop/sweet-memory-pink-60-cm,sweet-memory-pink-60-cm
✅ OK,Rose,Sweet Memory,Pink,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637108.png,https://floropolis.com/shop/sweet-memory-pink-70-cm,sweet-memory-pink-70-cm
✅ OK,Rose,Sweet Memory,Pink,Ecoroses,T3,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637109.png,https://floropolis.com/shop/sweet-memory-pink-80-cm,sweet-memory-pink-80-cm
✅ OK,Rose,Sweet Unique,Pink,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637110.png,https://floropolis.com/shop/sweet-unique-pink-40-cm,sweet-unique-pink-40-cm
✅ OK,Rose,Sweet Unique,Pink,Ecoroses,T3,QB,50 cm,1.51,3,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637111.png,https://floropolis.com/shop/sweet-unique-pink-50-cm,sweet-unique-pink-50-cm
✅ OK,Rose,Sweet Unique,Pink,Ecoroses,T3,QB,60 cm,1.66,4,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637112.png,https://floropolis.com/shop/sweet-unique-pink-60-cm,sweet-unique-pink-60-cm
✅ OK,Rose,Sweet Unique,Pink,Ecoroses,T3,QB,70 cm,1.75,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637114.png,https://floropolis.com/shop/sweet-unique-pink-70-cm,sweet-unique-pink-70-cm
✅ OK,Rose,Sweet Unique,Pink,Ecoroses,T3,QB,80 cm,1.81,8,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637115.png,https://floropolis.com/shop/sweet-unique-pink-80-cm,sweet-unique-pink-80-cm
✅ OK,Rose,Tibet,White,Ecoroses,T2,QB,,1.32,10,REAL_PHOTO,db_local,1,6,/images/shop/roses/tibet-white.png,https://floropolis.com/shop/tibet-white,tibet-white
✅ OK,Rose,Tibet,White,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637121.png,https://floropolis.com/shop/tibet-white-40-cm,tibet-white-40-cm
✅ OK,Rose,Tibet,White,Ecoroses,T3,QB,50 cm,1.51,5,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637122.png,https://floropolis.com/shop/tibet-white-50-cm,tibet-white-50-cm
✅ OK,Rose,Tibet,White,Ecoroses,T3,QB,60 cm,1.66,5,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637123.png,https://floropolis.com/shop/tibet-white-60-cm,tibet-white-60-cm
✅ OK,Rose,Tibet,White,Ecoroses,T3,QB,70 cm,1.75,3,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637124.png,https://floropolis.com/shop/tibet-white-70-cm,tibet-white-70-cm
✅ OK,Rose,Tibet,White,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637125.png,https://floropolis.com/shop/tibet-white-80-cm,tibet-white-80-cm
✅ OK,Rose,Tie Dye,Light Peach,Ecoroses,T3,QB,40 cm,1.78,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/tie-dye-light-peach.png,https://floropolis.com/shop/tie-dye-light-peach-40-cm,tie-dye-light-peach-40-cm
✅ OK,Rose,Tie Dye,Light Peach,Ecoroses,T3,QB,50 cm,1.93,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/tie-dye-light-peach.png,https://floropolis.com/shop/tie-dye-light-peach-50-cm,tie-dye-light-peach-50-cm
✅ OK,Rose,Tie Dye,Light Peach,Ecoroses,T3,QB,60 cm,2.08,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/tie-dye-light-peach.png,https://floropolis.com/shop/tie-dye-light-peach-60-cm,tie-dye-light-peach-60-cm
✅ OK,Rose,Tie Dye,Light Peach,Ecoroses,T3,QB,70 cm,2.23,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/tie-dye-light-peach.png,https://floropolis.com/shop/tie-dye-light-peach-70-cm,tie-dye-light-peach-70-cm
✅ OK,Rose,Tie Dye,Light Peach,Ecoroses,T3,QB,80 cm,2.38,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/tie-dye-light-peach.png,https://floropolis.com/shop/tie-dye-light-peach-80-cm,tie-dye-light-peach-80-cm
✅ OK,Rose,Toffee,Peach,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/toffee-caramel.png,https://floropolis.com/shop/toffee-peach-40-cm,toffee-peach-40-cm
✅ OK,Rose,Toffee,Peach,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/toffee-caramel.png,https://floropolis.com/shop/toffee-peach-50-cm,toffee-peach-50-cm
✅ OK,Rose,Toffee,Peach,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/toffee-caramel.png,https://floropolis.com/shop/toffee-peach-60-cm,toffee-peach-60-cm
✅ OK,Rose,Toffee,Peach,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/toffee-caramel.png,https://floropolis.com/shop/toffee-peach-70-cm,toffee-peach-70-cm
✅ OK,Rose,Toffee,Peach,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/toffee-caramel.png,https://floropolis.com/shop/toffee-peach-80-cm,toffee-peach-80-cm
✅ OK,Rose,Twilight,Peach,Ecoroses,T1,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637137.png,https://floropolis.com/shop/twilight-peach-40-cm,twilight-peach-40-cm
✅ OK,Rose,Twilight,Peach,Ecoroses,T1,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637138.png,https://floropolis.com/shop/twilight-peach-50-cm,twilight-peach-50-cm
✅ OK,Rose,Twilight,Peach,Ecoroses,T1,QB,60 cm,1.5,2,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637139.png,https://floropolis.com/shop/twilight-peach-60-cm,twilight-peach-60-cm
✅ OK,Rose,Twilight,Peach,Ecoroses,T1,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637140.png,https://floropolis.com/shop/twilight-peach-70-cm,twilight-peach-70-cm
✅ OK,Rose,Twilight,Peach,Ecoroses,T1,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637141.png,https://floropolis.com/shop/twilight-peach-80-cm,twilight-peach-80-cm
✅ OK,Rose,VI Pink,Hot Pink,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637153.png,https://floropolis.com/shop/vi-pink-hot-pink-40-cm,vi-pink-hot-pink-40-cm
✅ OK,Rose,VI Pink,Hot Pink,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637154.png,https://floropolis.com/shop/vi-pink-hot-pink-50-cm,vi-pink-hot-pink-50-cm
✅ OK,Rose,VI Pink,Hot Pink,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637155.png,https://floropolis.com/shop/vi-pink-hot-pink-60-cm,vi-pink-hot-pink-60-cm
✅ OK,Rose,VI Pink,Hot Pink,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637156.png,https://floropolis.com/shop/vi-pink-hot-pink-70-cm,vi-pink-hot-pink-70-cm
✅ OK,Rose,VI Pink,Hot Pink,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637157.png,https://floropolis.com/shop/vi-pink-hot-pink-80-cm,vi-pink-hot-pink-80-cm
✅ OK,Rose,Veggie,Green,Ecoroses,T3,QB,40 cm,1.78,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637142.png,https://floropolis.com/shop/veggie-green-40-cm,veggie-green-40-cm
✅ OK,Rose,Veggie,Green,Ecoroses,T3,QB,50 cm,1.93,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637143.png,https://floropolis.com/shop/veggie-green-50-cm,veggie-green-50-cm
✅ OK,Rose,Veggie,Green,Ecoroses,T3,QB,60 cm,2.08,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637144.png,https://floropolis.com/shop/veggie-green-60-cm,veggie-green-60-cm
✅ OK,Rose,Veggie,Green,Ecoroses,T3,QB,70 cm,2.23,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637145.png,https://floropolis.com/shop/veggie-green-70-cm,veggie-green-70-cm
✅ OK,Rose,Veggie,Green,Ecoroses,T3,QB,80 cm,2.38,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637147.png,https://floropolis.com/shop/veggie-green-80-cm,veggie-green-80-cm
✅ OK,Rose,Vendela,Cream,Ecoroses,T3,QB,40 cm,1.22,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637148.png,https://floropolis.com/shop/vendela-cream-40-cm,vendela-cream-40-cm
✅ OK,Rose,Vendela,Cream,Ecoroses,T3,QB,50 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637149.png,https://floropolis.com/shop/vendela-cream-50-cm,vendela-cream-50-cm
✅ OK,Rose,Vendela,Cream,Ecoroses,T3,QB,60 cm,1.39,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637150.png,https://floropolis.com/shop/vendela-cream-60-cm,vendela-cream-60-cm
✅ OK,Rose,Vendela,Cream,Ecoroses,T3,QB,70 cm,1.45,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637151.png,https://floropolis.com/shop/vendela-cream-70-cm,vendela-cream-70-cm
✅ OK,Rose,Vendela,Cream,Ecoroses,T3,QB,80 cm,1.48,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637152.png,https://floropolis.com/shop/vendela-cream-80-cm,vendela-cream-80-cm
✅ OK,Rose,Vicky Gardens,Champagne,Ecoroses,T3,QB,40 cm,1.78,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/vicky-gardens-champagne.png,https://floropolis.com/shop/vicky-gardens-champagne-40-cm,vicky-gardens-champagne-40-cm
✅ OK,Rose,Vicky Gardens,Champagne,Ecoroses,T3,QB,50 cm,1.93,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/vicky-gardens-champagne.png,https://floropolis.com/shop/vicky-gardens-champagne-50-cm,vicky-gardens-champagne-50-cm
✅ OK,Rose,Vicky Gardens,Champagne,Ecoroses,T3,QB,60 cm,2.08,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/vicky-gardens-champagne.png,https://floropolis.com/shop/vicky-gardens-champagne-60-cm,vicky-gardens-champagne-60-cm
✅ OK,Rose,Vicky Gardens,Champagne,Ecoroses,T3,QB,70 cm,2.23,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/vicky-gardens-champagne.png,https://floropolis.com/shop/vicky-gardens-champagne-70-cm,vicky-gardens-champagne-70-cm
✅ OK,Rose,Vicky Gardens,Champagne,Ecoroses,T3,QB,80 cm,2.38,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/vicky-gardens-champagne.png,https://floropolis.com/shop/vicky-gardens-champagne-80-cm,vicky-gardens-champagne-80-cm
✅ OK,Rose,Violet Hill,Lavender,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637163.png,https://floropolis.com/shop/violet-hill-lavender-40-cm,violet-hill-lavender-40-cm
✅ OK,Rose,Violet Hill,Lavender,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637164.png,https://floropolis.com/shop/violet-hill-lavender-50-cm,violet-hill-lavender-50-cm
✅ OK,Rose,Violet Hill,Lavender,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637165.png,https://floropolis.com/shop/violet-hill-lavender-60-cm,violet-hill-lavender-60-cm
✅ OK,Rose,Violet Hill,Lavender,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637166.png,https://floropolis.com/shop/violet-hill-lavender-70-cm,violet-hill-lavender-70-cm
